# FieldId Time[UTC] deltaT[sec] RA Dec
14404 2021-09-30T12:52:10.124 185.934 277.59036 44.56441
10509 2021-09-30T12:55:16.058 97.945 55.69506 14.66121
10286 2021-09-30T12:56:54.003 97.951 56.25000 13.08736
10061 2021-09-30T12:58:31.954 340.154 56.80000 11.51350
09383 2021-09-30T13:04:12.108 97.681 60.00000 6.79195
09154 2021-09-30T13:05:49.789 105.423 60.52402 5.21809
08926 2021-09-30T13:07:35.212 975.105 61.31004 3.64424
06876 2021-09-30T13:23:50.317 114.397 69.29204 -10.52043
06652 2021-09-30T13:25:44.714 123.917 70.40000 -12.09428
06429 2021-09-30T13:27:48.631 306.761 71.83856 -13.66814
05769 2021-09-30T13:32:55.392 125.112 73.97260 -18.38970
05552 2021-09-30T13:35:00.504 213.057 75.48387 -19.96355
05126 2021-09-30T13:38:33.561 126.535 77.26415 -23.11126
04917 2021-09-30T13:40:40.096 87.608 78.85715 -24.68511
04709 2021-09-30T13:42:07.704 226.784 79.13043 -26.25896
04304 2021-09-30T13:45:54.488 228.829 81.49254 -29.40667
03911 2021-09-30T13:49:43.317 142.49 84.00001 -32.55437
03720 2021-09-30T13:52:05.807 101.678 86.25000 -34.12823
03531 2021-09-30T13:53:47.485 247.922 87.12766 -35.70208
03166 2021-09-30T13:57:55.407 103.324 90.49724 -38.84978
02989 2021-09-30T13:59:38.731 182.818 91.52543 -40.42364
14454 2021-09-30T14:02:41.549 138.615 27.95031 46.13826
14290 2021-09-30T14:05:00.164 70.402 30.36145 44.56441
02483 2021-09-30T14:06:10.566 71.275 97.68293 -45.14520
14121 2021-09-30T14:07:21.841 34.884 32.82353 42.99055
02323 2021-09-30T14:07:56.725 321.562 99.00000 -46.71905
13591 2021-09-30T14:13:18.287 135.751 37.58242 38.26900
13406 2021-09-30T14:15:34.038 218.896 39.67742 36.69514
13026 2021-09-30T14:19:12.934 223.507 41.96891 33.54744
12633 2021-09-30T14:22:56.441 137.062 44.32161 30.39973
12433 2021-09-30T14:25:13.503 445.621 46.33663 28.82588
11600 2021-09-30T14:32:39.124 91.253 50.70422 22.53047
11385 2021-09-30T14:34:10.377 230.642 51.06976 20.95662
10951 2021-09-30T14:38:01.019 229.151 53.42466 17.80891
10509 2021-09-30T14:41:50.170 98.046 55.69506 14.66121
10286 2021-09-30T14:43:28.216 438.072 56.25000 13.08736
09383 2021-09-30T14:50:46.288 97.774 60.00000 6.79195
09154 2021-09-30T14:52:24.062 105.447 60.52402 5.21809
08926 2021-09-30T14:54:09.509 975.076 61.31004 3.64424
06876 2021-09-30T15:10:24.585 114.353 69.29204 -10.52043
06652 2021-09-30T15:12:18.938 315.796 70.40000 -12.09428
05987 2021-09-30T15:17:34.734 114.917 72.81818 -16.81585
05769 2021-09-30T15:19:29.651 125.023 73.97260 -18.38970
05552 2021-09-30T15:21:34.674 213.102 75.48387 -19.96355
05126 2021-09-30T15:25:07.776 214.183 77.26415 -23.11126
04709 2021-09-30T15:28:41.959 226.773 79.13043 -26.25896
04304 2021-09-30T15:32:28.732 228.823 81.49254 -29.40667
03911 2021-09-30T15:36:17.555 244.131 84.00001 -32.55437
03531 2021-09-30T15:40:21.686 102.12 87.12766 -35.70208
03347 2021-09-30T15:42:03.806 249.143 88.04348 -37.27593
02989 2021-09-30T15:46:12.949 391.816 91.52543 -40.42364
02483 2021-09-30T15:52:44.765 106.179 97.68293 -45.14520
02323 2021-09-30T15:54:30.944 5.564 99.00000 -46.71905
06308 2021-09-30T15:54:36.508 119.491 235.13513 -15.24200
02167 2021-09-30T15:56:35.999 92.807 101.03226 -48.29290
06756 2021-09-30T15:58:08.806 317.042 236.80000 -12.09428
07437 2021-09-30T16:03:25.848 105.486 239.21054 -7.37273
07666 2021-09-30T16:05:11.334 120.586 240.00002 -5.79887
07895 2021-09-30T16:07:11.920 105.508 241.31004 -4.22502
08125 2021-09-30T16:08:57.428 105.539 242.09607 -2.65117
08354 2021-09-30T16:10:42.967 105.553 242.88210 -1.07732
08584 2021-09-30T16:12:28.520 105.549 243.66812 0.49654
08813 2021-09-30T16:14:14.069 105.524 244.45415 2.07039
09043 2021-09-30T16:15:59.593 105.483 245.24017 3.64424
09272 2021-09-30T16:17:45.076 227.922 246.02620 5.21809
09729 2021-09-30T16:21:32.998 319.982 248.19383 8.36580
10407 2021-09-30T16:26:52.980 215.231 250.71428 13.08736
10853 2021-09-30T16:30:28.211 124.508 252.48869 16.23506
11073 2021-09-30T16:32:32.719 202.352 253.97261 17.80891
11507 2021-09-30T16:35:55.071 125.648 255.34883 20.95662
11722 2021-09-30T16:38:00.719 1131.649 256.90140 22.53047
13708 2021-09-30T16:56:52.368 370.002 269.01099 38.26900
14235 2021-09-30T17:03:02.370 104.865 274.23532 42.99055
14403 2021-09-30T17:04:47.235 154.333 275.42169 44.56441
14566 2021-09-30T17:07:21.568 2029.082 278.38510 46.13826
06308 2021-09-30T17:41:10.650 212.344 235.13513 -15.24200
06756 2021-09-30T17:44:42.994 317.108 236.80000 -12.09428
07437 2021-09-30T17:50:00.102 105.506 239.21054 -7.37273
07666 2021-09-30T17:51:45.608 120.469 240.00002 -5.79887
07895 2021-09-30T17:53:46.077 105.527 241.31004 -4.22502
08125 2021-09-30T17:55:31.604 105.558 242.09607 -2.65117
08354 2021-09-30T17:57:17.162 105.571 242.88210 -1.07732
08584 2021-09-30T17:59:02.733 105.565 243.66812 0.49654
08813 2021-09-30T18:00:48.298 105.542 244.45415 2.07039
09043 2021-09-30T18:02:33.840 105.499 245.24017 3.64424
09272 2021-09-30T18:04:19.339 227.822 246.02620 5.21809
09729 2021-09-30T18:08:07.161 91.416 248.19383 8.36580
09956 2021-09-30T18:09:38.577 228.601 248.49557 9.93965
10407 2021-09-30T18:13:27.178 91.45 250.71428 13.08736
10630 2021-09-30T18:14:58.628 123.794 251.03139 14.66121
10853 2021-09-30T18:17:02.422 97.925 252.48869 16.23506
14290 2021-09-30T18:18:40.347 103.981 30.36145 44.56441
11291 2021-09-30T18:20:24.328 37.511 253.82489 19.38277
14121 2021-09-30T18:21:01.839 87.448 32.82353 42.99055
11507 2021-09-30T18:22:29.287 52.034 255.34883 20.95662
13949 2021-09-30T18:23:21.321 150.816 35.17241 41.41670
11933 2021-09-30T18:25:52.137 66.304 256.77725 24.10432
13591 2021-09-30T18:26:58.441 45.781 37.58242 38.26900
12143 2021-09-30T18:27:44.222 89.701 257.88461 25.67818
13406 2021-09-30T18:29:13.923 22.9 39.67742 36.69514
12349 2021-09-30T18:29:36.823 113.114 259.02438 27.25203
12553 2021-09-30T18:31:29.937 83.129 260.19800 28.82588
13026 2021-09-30T18:32:53.066 30.495 41.96891 33.54744
12753 2021-09-30T18:33:23.561 114.128 261.40701 30.39973
12951 2021-09-30T18:35:17.689 78.998 262.65305 31.97359
12633 2021-09-30T18:36:36.687 35.622 44.32161 30.39973
13145 2021-09-30T18:37:12.309 100.992 263.93784 33.54744
12433 2021-09-30T18:38:53.301 220.33 46.33663 28.82588
12022 2021-09-30T18:42:33.631 155.831 48.46154 25.67818
13887 2021-09-30T18:45:09.462 103.296 270.00000 39.84285
14063 2021-09-30T18:46:52.758 57.819 271.03448 41.41670
11385 2021-09-30T18:47:50.577 210.873 51.06976 20.95662
14403 2021-09-30T18:51:21.450 19.531 275.42169 44.56441
10951 2021-09-30T18:51:40.981 91.447 53.42466 17.80891
10731 2021-09-30T18:53:12.428 235.737 53.75566 16.23506
10286 2021-09-30T18:57:08.165 98.275 56.25000 13.08736
10061 2021-09-30T18:58:46.440 437.664 56.80000 11.51350
09154 2021-09-30T19:06:04.104 105.494 60.52402 5.21809
08926 2021-09-30T19:07:49.598 211.096 61.31004 3.64424
08469 2021-09-30T19:11:20.694 105.567 62.88210 0.49654
08240 2021-09-30T19:13:06.261 105.556 63.66812 -1.07732
08012 2021-09-30T19:14:51.817 105.526 64.45415 -2.65117
07783 2021-09-30T19:16:37.343 113.7 65.24017 -4.22502
07556 2021-09-30T19:18:31.043 105.507 66.31579 -5.79887
07328 2021-09-30T19:20:16.550 113.913 67.10526 -7.37273
07102 2021-09-30T19:22:10.463 305.964 68.19383 -8.94658
06428 2021-09-30T19:27:16.427 238.333 70.22421 -13.66814
05987 2021-09-30T19:31:14.760 327.184 72.81818 -16.81585
05338 2021-09-30T19:36:41.944 203.03 75.70094 -21.53741
04916 2021-09-30T19:40:04.974 224.959 77.14286 -24.68511
04505 2021-09-30T19:43:49.933 227.004 79.41177 -27.83282
04106 2021-09-30T19:47:36.937 228.999 81.81818 -30.98052
03719 2021-09-30T19:51:25.936 101.074 84.37500 -34.12823
03530 2021-09-30T19:53:07.010 245.433 85.21276 -35.70208
03165 2021-09-30T19:57:12.443 489.329 88.50829 -38.84978
02482 2021-09-30T20:05:21.772 134.331 95.48781 -45.14520
14121 2021-09-30T20:07:36.103 139.385 32.82353 42.99055
13949 2021-09-30T20:09:55.488 352.634 35.17241 41.41670
13406 2021-09-30T20:15:48.122 357.241 39.67742 36.69514
12832 2021-09-30T20:21:45.363 442.425 44.08163 31.97359
12022 2021-09-30T20:29:07.788 225.253 48.46154 25.67818
11600 2021-09-30T20:32:53.041 91.815 50.70422 22.53047
11385 2021-09-30T20:34:24.856 230.293 51.06976 20.95662
10951 2021-09-30T20:38:15.149 327.163 53.42466 17.80891
10286 2021-09-30T20:43:42.312 98.367 56.25000 13.08736
10061 2021-09-30T20:45:20.679 437.59 56.80000 11.51350
09154 2021-09-30T20:52:38.269 105.509 60.52402 5.21809
08926 2021-09-30T20:54:23.778 105.551 61.31004 3.64424
08697 2021-09-30T20:56:09.329 105.575 62.09607 2.07039
08469 2021-09-30T20:57:54.904 105.58 62.88210 0.49654
08240 2021-09-30T20:59:40.484 105.569 63.66812 -1.07732
08012 2021-09-30T21:01:26.053 105.539 64.45415 -2.65117
07783 2021-09-30T21:03:11.592 113.644 65.24017 -4.22502
07556 2021-09-30T21:05:05.236 105.521 66.31579 -5.79887
07328 2021-09-30T21:06:50.757 113.861 67.10526 -7.37273
07102 2021-09-30T21:08:44.618 306.091 68.19383 -8.94658
06428 2021-09-30T21:13:50.709 114.389 70.22421 -13.66814
06207 2021-09-30T21:15:45.098 316.419 71.35135 -15.24200
05551 2021-09-30T21:21:01.517 337.686 73.82488 -19.96355
04916 2021-09-30T21:26:39.203 224.942 77.14286 -24.68511
04505 2021-09-30T21:30:24.145 226.992 79.41177 -27.83282
04106 2021-09-30T21:34:11.137 228.995 81.81818 -30.98052
03719 2021-09-30T21:38:00.132 101.117 84.37500 -34.12823
03530 2021-09-30T21:39:41.249 245.399 85.21276 -35.70208
03165 2021-09-30T21:43:46.648 102.683 88.50829 -38.84978
02988 2021-09-30T21:45:29.331 386.646 89.49153 -40.42364
02482 2021-09-30T21:51:55.977 105.39 95.48781 -45.14520
02322 2021-09-30T21:53:41.367 69.084 96.75000 -46.71905
06308 2021-09-30T21:54:50.451 212.427 235.13513 -15.24200
06756 2021-09-30T21:58:22.878 317.236 236.80000 -12.09428
07437 2021-09-30T22:03:40.114 105.546 239.21054 -7.37273
07666 2021-09-30T22:05:25.660 436.941 240.00002 -5.79887
08584 2021-09-30T22:12:42.601 105.599 243.66812 0.49654
08813 2021-09-30T22:14:28.200 105.575 244.45415 2.07039
09043 2021-09-30T22:16:13.775 105.535 245.24017 3.64424
09272 2021-09-30T22:17:59.310 91.588 246.02620 5.21809
09501 2021-09-30T22:19:30.898 319.429 246.31580 6.79195
10181 2021-09-30T22:24:50.327 228.378 248.80000 11.51350
10630 2021-09-30T22:28:38.705 325.687 251.03139 14.66121
11291 2021-09-30T22:34:04.392 202.602 253.82489 19.38277
11721 2021-09-30T22:37:26.994 125.208 255.21127 22.53047
11933 2021-09-30T22:39:32.202 112.062 256.77725 24.10432
12143 2021-09-30T22:41:24.264 112.58 257.88461 25.67818
12349 2021-09-30T22:43:16.844 113.097 259.02438 27.25203
12553 2021-09-30T22:45:09.941 113.61 260.19800 28.82588
12753 2021-09-30T22:47:03.551 329.761 261.40701 30.39973
13336 2021-09-30T22:52:33.312 115.54 264.76190 35.12129
13523 2021-09-30T22:54:28.852 101.838 266.12903 36.69514
13707 2021-09-30T22:56:10.690 262.088 267.03296 38.26900
14063 2021-09-30T23:00:32.778 103.755 271.03448 41.41670
14234 2021-09-30T23:02:16.533 2757.398 272.11768 42.99055
07209 2021-09-30T23:48:13.931 120.342 237.88545 -8.94658
07437 2021-09-30T23:50:14.273 105.559 239.21054 -7.37273
07666 2021-09-30T23:51:59.832 0.0 240.00002 -5.79887
