field        ra       dec   eclip_l   eclip_b   galac_l   galac_b
00000 testfield testfield testfield testfield testfield testfield
13787  67.75281  39.84285  72.23208  17.76721 162.08144  -5.78788
13788  69.77528  39.84285  73.84296  17.53239 163.13015  -4.63870
13789  71.79775  39.84285  75.45516  17.31929 164.14910  -3.46471
13790  73.82023  39.84285  77.06860  17.12811 165.13866  -2.26699
13791  75.84270  39.84285  78.68317  16.95902 166.09922  -1.04658
13792  77.86517  39.84285  80.29875  16.81217 167.03119   0.19552
13793  79.88764  39.84285  81.91522  16.68768 167.93496   1.45832
13794  81.91012  39.84285  83.53245  16.58566 168.81095   2.74090
13795  83.93259  39.84285  85.15028  16.50621 169.65954   4.04233
13796  85.95506  39.84285  86.76857  16.44940 170.48112   5.36175
13797  87.97753  39.84285  88.38718  16.41527 171.27604   6.69830
13798  90.00000  39.84285  90.00593  16.40386 172.04464   8.05118
13799  92.02248  39.84285  91.62470  16.41518 172.78724   9.41961
13800  94.04494  39.84285  93.24328  16.44922 173.50411  10.80280
13801  96.06742  39.84285  94.86156  16.50594 174.19548  12.20006
13802  98.08989  39.84285  96.47937  16.58530 174.86156  13.61066
13803 100.11236  39.84285  98.09655  16.68722 175.50248  15.03391
13804 102.13483  39.84285  99.71298  16.81162 176.11835  16.46917
13805 104.15730  39.84285 101.32851  16.95838 176.70920  17.91578
13806 106.17978  39.84285 102.94302  17.12737 177.27501  19.37314
13807 108.20225  39.84285 104.55639  17.31844 177.81569  20.84063
13808 110.22472  39.84285 106.16851  17.53144 178.33106  22.31766
13809 112.24719  39.84285 107.77930  17.76616 178.82087  23.80365
13810 114.26966  39.84285 109.38868  18.02240 179.28478  25.29806
13811 116.29214  39.84285 110.99659  18.29996 179.72235  26.80031
13812 118.31461  39.84285 112.60298  18.59858 180.13301  28.30986
13813 120.33708  39.84285 114.20781  18.91800 180.51609  29.82616
13814 122.35955  39.84285 115.81109  19.25797 180.87077  31.34868
13815 124.38203  39.84285 117.41283  19.61820 181.19608  32.87688
13816 126.40450  39.84285 119.01305  19.99838 181.49086  34.41020
13817 128.42697  39.84285 120.61180  20.39819 181.75377  35.94809
13818 130.44943  39.84285 122.20915  20.81731 181.98324  37.48998
13819 132.47191  39.84285 123.80524  21.25541 182.17747  39.03531
13820 134.49437  39.84285 125.40014  21.71211 182.33433  40.58345
13821 136.51685  39.84285 126.99404  22.18707 182.45139  42.13380
13822 138.53932  39.84285 128.58709  22.67989 182.52582  43.68567
13823 140.56180  39.84285 130.17951  23.19019 182.55435  45.23837
13824 142.58426  39.84285 131.77150  23.71757 182.53320  46.79112
13825 144.60674  39.84285 133.36335  24.26162 182.45797  48.34313
13826 146.62921  39.84285 134.95532  24.82192 182.32356  49.89347
13827 148.65167  39.84285 136.54774  25.39804 182.12404  51.44113
13828 150.67415  39.84285 138.14096  25.98954 181.85246  52.98503
13829 152.69662  39.84285 139.73536  26.59597 181.50072  54.52387
13830 154.71910  39.84285 141.33135  27.21688 181.05928  56.05624
13831 156.74156  39.84285 142.92936  27.85179 180.51693  57.58044
13832 158.76404  39.84285 144.52990  28.50025 179.86041  59.09458
13833 160.78651  39.84285 146.13347  29.16175 179.07403  60.59635
13834 162.80899  39.84285 147.74063  29.83582 178.13913  62.08308
13835 164.83145  39.84285 149.35196  30.52194 177.03352  63.55153
13836 166.85393  39.84285 150.96812  31.21962 175.73073  64.99782
13837 168.87640  39.84285 152.58977  31.92832 174.19928  66.41722
13838 170.89886  39.84285 154.21761  32.64753 172.40178  67.80391
13839 172.92134  39.84285 155.85245  33.37670 170.29415  69.15077
13840 174.94382  39.84285 157.49507  34.11529 167.82517  70.44896
13841 176.96629  39.84285 159.14633  34.86272 164.93665  71.68754
13842 178.98875  39.84285 160.80713  35.61843 161.56503  72.85305
13843 181.01123  39.84285 162.47847  36.38184 157.64556  73.92910
13844 183.03371  39.84285 164.16134  37.15234 153.12065  74.89608
13845 185.05617  39.84285 165.85682  37.92930 147.95370  75.73137
13846 187.07864  39.84285 167.56607  38.71211 142.14825  76.41032
13847 189.10112  39.84285 169.29030  39.50012 135.76972  76.90833
13848 191.12360  39.84285 171.03075  40.29264 128.95989  77.20402
13849 193.14606  39.84285 172.78877  41.08899 121.93230  77.28318
13850 195.16853  39.84285 174.56579  41.88846 114.94153  77.14176
13851 197.19101  39.84285 176.36330  42.69031 108.23502  76.78691
13852 199.21347  39.84285 178.18285  43.49376 102.00800  76.23525
13853 201.23595  39.84285 180.02612  44.29804  96.37988  75.50943
13854 203.25842  39.84285 181.89481  45.10231  91.39666  74.63438
13855 205.28090  39.84285 183.79077  45.90570  87.04828  73.63431
13856 207.30336  39.84285 185.71588  46.70732  83.29046  72.53107
13857 209.32584  39.84285 187.67216  47.50624  80.06236  71.34331
13858 211.34831  39.84285 189.66168  48.30145  77.29901  70.08658
13859 213.37077  39.84285 191.68658  49.09193  74.93808  68.77360
13860 215.39325  39.84285 193.74916  49.87661  72.92322  67.41463
13861 217.41573  39.84285 195.85172  50.65434  71.20528  66.01800
13862 219.43820  39.84285 197.99664  51.42393  69.74216  64.59045
13863 221.46066  39.84285 200.18636  52.18411  68.49822  63.13744
13864 223.48314  39.84285 202.42340  52.93358  67.44347  61.66344
13865 225.50562  39.84285 204.71027  53.67094  66.55275  60.17214
13866 227.52808  39.84285 207.04945  54.39472  65.80493  58.66662
13867 229.55055  39.84285 209.44345  55.10339  65.18225  57.14942
13868 231.57303  39.84285 211.89469  55.79535  64.66974  55.62272
13869 233.59550  39.84285 214.40545  56.46891  64.25479  54.08836
13870 235.61797  39.84285 216.97787  57.12230  63.92666  52.54795
13871 237.64044  39.84285 219.61388  57.75370  63.67627  51.00286
13872 239.66292  39.84285 222.31511  58.36123  63.49586  49.45432
13873 241.68539  39.84285 225.08282  58.94290  63.37879  47.90342
13874 243.70786  39.84285 227.91782  59.49673  63.31937  46.35112
13875 245.73033  39.84285 230.82041  60.02066  63.31272  44.79829
13876 247.75281  39.84285 233.79028  60.51265  63.35462  43.24575
13877 249.77527  39.84285 236.82633  60.97062  63.44144  41.69425
13878 251.79774  39.84285 239.92680  61.39254  63.57005  40.14446
13879 253.82022  39.84285 243.08899  61.77642  63.73773  38.59705
13880 255.84270  39.84285 246.30931  62.12035  63.94215  37.05263
13881 257.86517  39.84285 249.58320  62.42253  64.18127  35.51181
13882 259.88763  39.84285 252.90518  62.68132  64.45336  33.97516
13883 261.91010  39.84285 256.26893  62.89526  64.75692  32.44324
13884 263.93259  39.84285 259.66726  63.06309  65.09066  30.91659
13885 265.95505  39.84285 263.09214  63.18380  65.45348  29.39578
13886 267.97751  39.84285 266.53513  63.25666  65.84445  27.88135
13887 270.00000  39.84285 269.98735  63.28120  66.26280  26.37380
13888 272.02246  39.84285 273.43959  63.25727  66.70789  24.87372
13889 274.04495  39.84285 276.88283  63.18502  67.17918  23.38163
13890 276.06741  39.84285 280.30804  63.06491  67.67627  21.89813
13891 278.08987  39.84285 283.70676  62.89767  68.19883  20.42375
13892 280.11237  39.84285 287.07113  62.68429  68.74665  18.95905
13893 282.13483  39.84285 290.39378  62.42604  69.31956  17.50469
13894 284.15729  39.84285 293.66840  62.12438  69.91750  16.06124
13895 286.17978  39.84285 296.88956  61.78095  70.54046  14.62930
13896 288.20224  39.84285 300.05261  61.39754  71.18850  13.20957
13897 290.22470  39.84285 303.15400  60.97607  71.86172  11.80270
13898 292.24719  39.84285 306.19108  60.51850  72.56031  10.40934
13899 294.26965  39.84285 309.16191  60.02689  73.28444   9.03026
13900 296.29211  39.84285 312.06551  59.50330  74.03437   7.66617
13901 298.31461  39.84285 314.90157  58.94978  74.81041   6.31782
13902 300.33707  39.84285 317.67028  58.36839  75.61285   4.98604
13903 302.35956  39.84285 320.37253  57.76111  76.44205   3.67163
13904 304.38202  39.84285 323.00951  57.12993  77.29836   2.37546
13905 306.40448  39.84285 325.58289  56.47673  78.18218   1.09840
13906 308.42697  39.84285 328.09462  55.80334  79.09391  -0.15865
13907 310.44943  39.84285 330.54675  55.11152  80.03393  -1.39469
13908 312.47189  39.84285 332.94163  54.40296  81.00267  -2.60877
13909 314.49438  39.84285 335.28170  53.67926  82.00053  -3.79988
13910 316.51685  39.84285 337.56939  52.94198  83.02787  -4.96695
13911 318.53931  39.84285 339.80721  52.19256  84.08507  -6.10889
13912 320.56180  39.84285 341.99773  51.43239  85.17248  -7.22461
13913 322.58426  39.84285 344.14337  50.66281  86.29038  -8.31293
13914 324.60675  39.84285 346.24664  49.88506  87.43905  -9.37269
13915 326.62921  39.84285 348.30988  49.10036  88.61866 -10.40266
13916 328.65167  39.84285 350.33544  48.30983  89.82937 -11.40162
13917 330.67416  39.84285 352.32559  47.51455  91.07126 -12.36831
13918 332.69662  39.84285 354.28245  46.71557  92.34426 -13.30144
13919 334.71909  39.84285 356.20814  45.91386  93.64828 -14.19973
13920 336.74158  39.84285 358.10466  45.11036  94.98311 -15.06187
13921 338.76404  39.84285 359.97387  44.30599  96.34836 -15.88653
13922 340.78650  39.84285   1.81762  43.50160  97.74358 -16.67241
13923 342.80899  39.84285   3.63768  42.69800  99.16820 -17.41822
13924 344.83145  39.84285   5.43564  41.89602 100.62140 -18.12265
13925 346.85391  39.84285   7.21310  41.09641 102.10230 -18.78443
13926 348.87640  39.84285   8.97158  40.29990 103.60985 -19.40235
13927 350.89886  39.84285  10.71243  39.50723 105.14278 -19.97519
13928 352.92136  39.84285  12.43707  38.71905 106.69975 -20.50182
13929 354.94382  39.84285  14.14670  37.93608 108.27911 -20.98114
13930 356.96628  39.84285  15.84255  37.15895 109.87919 -21.41214
13931 358.98877  39.84285  17.52579  36.38827 111.49810 -21.79388
13932   0.00000  41.41670  19.33678  37.37221 112.67264 -20.42809
13933   2.06897  41.41670  21.02148  36.59968 114.29818 -20.73033
13934   4.13793  41.41670  22.69558  35.83581 115.93672 -20.98072
13935   6.20690  41.41670  24.36011  35.08118 117.58593 -21.17866
13936   8.27586  41.41670  26.01600  34.33638 119.24336 -21.32370
13937  10.34483  41.41670  27.66416  33.60199 120.90652 -21.41549
13938  12.41379  41.41670  29.30541  32.87856 122.57282 -21.45380
13939  14.48276  41.41670  30.94055  32.16664 124.23968 -21.43856
13940  16.55172  41.41670  32.57031  31.46677 125.90450 -21.36979
13941  18.62069  41.41670  34.19538  30.77948 127.56471 -21.24766
13942  20.68966  41.41670  35.81641  30.10529 129.21778 -21.07246
13943  22.75862  41.41670  37.43398  29.44471 130.86121 -20.84460
13944  24.82759  41.41670  39.04868  28.79824 132.49263 -20.56462
13945  26.89655  41.41670  40.66099  28.16636 134.10975 -20.23316
13946  28.96552  41.41670  42.27143  27.54956 135.71040 -19.85098
13947  31.03448  41.41670  43.88041  26.94831 137.29255 -19.41891
13948  33.10345  41.41670  45.48837  26.36307 138.85431 -18.93790
13949  35.17241  41.41670  47.09564  25.79430 140.39394 -18.40897
13950  37.24138  41.41670  48.70260  25.24243 141.90987 -17.83319
13951  39.31034  41.41670  50.30953  24.70791 143.40067 -17.21173
13952  41.37931  41.41670  51.91671  24.19114 144.86510 -16.54577
13953  43.44827  41.41670  53.52438  23.69254 146.30204 -15.83657
13954  45.51724  41.41670  55.13277  23.21251 147.71058 -15.08538
13955  47.58620  41.41670  56.74205  22.75145 149.08990 -14.29353
13956  49.65517  41.41670  58.35238  22.30971 150.43939 -13.46231
13957  51.72414  41.41670  59.96389  21.88767 151.75851 -12.59306
13958  53.79310  41.41670  61.57669  21.48568 153.04687 -11.68710
13959  55.86207  41.41670  63.19086  21.10407 154.30422 -10.74575
13960  57.93103  41.41670  64.80645  20.74316 155.53039  -9.77032
13961  60.00000  41.41670  66.42350  20.40325 156.72530  -8.76212
13962  62.06896  41.41670  68.04202  20.08464 157.88895  -7.72243
13963  64.13793  41.41670  69.66201  19.78760 159.02145  -6.65249
13964  66.20689  41.41670  71.28343  19.51239 160.12294  -5.55354
13965  68.27586  41.41670  72.90624  19.25924 161.19361  -4.42678
13966  70.34483  41.41670  74.53039  19.02838 162.23372  -3.27339
13967  72.41379  41.41670  76.15577  18.82001 163.24353  -2.09451
13968  74.48276  41.41670  77.78232  18.63432 164.22335  -0.89125
13969  76.55172  41.41670  79.40991  18.47147 165.17351   0.33532
13970  78.62069  41.41670  81.03844  18.33160 166.09434   1.58414
13971  80.68965  41.41670  82.66777  18.21484 166.98616   2.85421
13972  82.75862  41.41670  84.29778  18.12130 167.84932   4.14455
13973  84.82758  41.41670  85.92831  18.05105 168.68413   5.45421
13974  86.89655  41.41670  87.55923  18.00417 169.49089   6.78228
13975  88.96552  41.41670  89.19038  17.98070 170.26989   8.12788
13976  91.03448  41.41670  90.82159  17.98065 171.02137   9.49013
13977  93.10345  41.41670  92.45273  18.00402 171.74557  10.86824
13978  95.17241  41.41670  94.08363  18.05080 172.44265  12.26137
13979  97.24138  41.41670  95.71414  18.12094 173.11276  13.66878
13980  99.31034  41.41670  97.34411  18.21439 173.75597  15.08970
13981 101.37930  41.41670  98.97340  18.33104 174.37232  16.52341
13982 103.44827  41.41670 100.60189  18.47080 174.96179  17.96920
13983 105.51723  41.41670 102.22942  18.63355 175.52425  19.42638
13984 107.58620  41.41670 103.85590  18.81914 176.05955  20.89428
13985 109.65517  41.41670 105.48122  19.02739 176.56741  22.37224
13986 111.72414  41.41670 107.10528  19.25814 177.04749  23.85961
13987 113.79310  41.41670 108.72800  19.51117 177.49932  25.35576
13988 115.86206  41.41670 110.34932  19.78626 177.92234  26.86006
13989 117.93103  41.41670 111.96921  20.08318 178.31585  28.37190
13990 119.99999  41.41670 113.58762  20.40167 178.67902  29.89064
13991 122.06896  41.41670 115.20456  20.74144 179.01086  31.41567
13992 124.13792  41.41670 116.82002  21.10222 179.31020  32.94637
13993 126.20689  41.41670 118.43406  21.48370 179.57568  34.48209
13994 128.27586  41.41670 120.04673  21.88555 179.80571  36.02220
13995 130.34482  41.41670 121.65809  22.30745 179.99846  37.56602
13996 132.41379  41.41670 123.26827  22.74904 180.15180  39.11288
13997 134.48276  41.41670 124.87739  23.20996 180.26329  40.66204
13998 136.55171  41.41670 126.48560  23.68982 180.33009  42.21274
13999 138.62068  41.41670 128.09310  24.18826 180.34895  43.76420
14000 140.68965  41.41670 129.70011  24.70487 180.31612  45.31554
14001 142.75862  41.41670 131.30685  25.23924 180.22725  46.86584
14002 144.82758  41.41670 132.91361  25.79093 180.07735  48.41406
14003 146.89655  41.41670 134.52069  26.35954 179.86060  49.95911
14004 148.96552  41.41670 136.12844  26.94460 179.57030  51.49971
14005 151.03447  41.41670 137.73720  27.54567 179.19863  53.03446
14006 153.10344  41.41670 139.34741  28.16229 178.73651  54.56179
14007 155.17241  41.41670 140.95951  28.79399 178.17335  56.07988
14008 157.24138  41.41670 142.57396  29.44028 177.49674  57.58662
14009 159.31033  41.41670 144.19128  30.10067 176.69221  59.07956
14010 161.37930  41.41670 145.81206  30.77467 175.74275  60.55587
14011 163.44827  41.41670 147.43687  31.46177 174.62844  62.01215
14012 165.51724  41.41670 149.06636  32.16145 173.32595  63.44438
14013 167.58620  41.41670 150.70122  32.87317 171.80807  64.84773
14014 169.65517  41.41670 152.34219  33.59642 170.04315  66.21641
14015 171.72414  41.41670 153.99005  34.33062 167.99487  67.54340
14016 173.79309  41.41670 155.64562  35.07523 165.62221  68.82023
14017 175.86206  41.41670 157.30983  35.82967 162.87999  70.03667
14018 177.93103  41.41670 158.98361  36.59336 159.72077  71.18041
14019 180.00000  41.41670 160.66796  37.36570 156.09833  72.23687
14020 182.06895  41.41670 162.36395  38.14607 151.97384  73.18907
14021 184.13792  41.41670 164.07273  38.93386 147.32500  74.01797
14022 186.20689  41.41670 165.79550  39.72841 142.15844  74.70310
14023 188.27585  41.41670 167.53353  40.52905 136.52240  75.22414
14024 190.34482  41.41670 169.28820  41.33512 130.51554  75.56310
14025 192.41379  41.41670 171.06093  42.14590 124.28584  75.70687
14026 194.48276  41.41670 172.85325  42.96065 118.01505  75.64950
14027 196.55171  41.41670 174.66676  43.77862 111.89161  75.39341
14028 198.62068  41.41670 176.50319  44.59904 106.08063  74.94884
14029 200.68965  41.41670 178.36435  45.42108 100.70304  74.33199
14030 202.75861  41.41670 180.25211  46.24388  95.82821  73.56249
14031 204.82758  41.41670 182.16853  47.06657  91.47913  72.66096
14032 206.89655  41.41670 184.11571  47.88821  87.64441  71.64720
14033 208.96552  41.41670 186.09590  48.70783  84.29103  70.53914
14034 211.03447  41.41670 188.11142  49.52439  81.37504  69.35239
14035 213.10344  41.41670 190.16478  50.33685  78.84887  68.10021
14036 215.17241  41.41670 192.25853  51.14404  76.66613  66.79369
14037 217.24136  41.41670 194.39534  51.94478  74.78388  65.44204
14038 219.31033  41.41670 196.57804  52.73782  73.16370  64.05285
14039 221.37930  41.41670 198.80950  53.52182  71.77200  62.63242
14040 223.44827  41.41670 201.09266  54.29536  70.57970  61.18596
14041 225.51723  41.41670 203.43054  55.05696  69.56185  59.71784
